nombre;abono;distrito;modalidad;mes;anio;fecha;alumno;edad;pago;menor_cantidad;adolescentes_cantidad;adultos_cantidad;all;nombre_sede;count_sede1;count_sede2;count_sede3;taller
Abril;200;Villa el Salvador;Otonio;Abril;2023;27/12/2023;Michael;14;PLIN;0;1;0;1;Sede 3;0;0;1;Pintura
Lawrence;200;Molina;Escolar;Abril;2022;5/04/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Mayo;2022;3/05/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Junio;2022;7/06/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Julio;2022;5/07/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Agosto;2022;2/08/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Setiembre;2022;1/09/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Octubre;2022;4/10/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Noviembre;2022;1/11/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Lawrence;200;Molina;Escolar;Diciembre;2022;3/12/2022;Brian;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Crystal;200;Brenia;Escolar;Mayo;2019;2/05/2019;Patrick;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Lettering
John;200;Comas;Invierno;Mayo;2019;16/11/2019;David;13;Yape;0;1;0;1;Sede 1;1;0;0;Comic
Karen;200;Molina;Primavera;Diciembre;2019;5/11/2019;Michael;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Alyssa;200;Molina;Invierno;Enero;2019;26/06/2019;Stephanie;13;Scotiabank;0;1;0;1;Sede 2;0;1;0;Comic
Nicholas;200;Brenia;Verano;Diciembre;2019;30/11/2019;Andrea;13;Yape;0;1;0;1;Sede 3;0;0;1;Manga
Robert;200;SJL;Escolar;Diciembre;2019;11/10/2019;Ryan;13;PLIN;0;1;0;1;Sede 1;1;0;0;Comic
Ariel;200;Molina;Otonio;Junio;2019;2/05/2019;Beth;13;Efectivo;0;1;0;1;Sede 3;0;0;1;Manga
Brandon;200;Surco;Invierno;Setiembre;2019;23/11/2019;Brian;13;Scotiabank;0;1;0;1;Sede 2;0;1;0;Comic
Gary;200;Comas;Otonio;Agosto;2019;2/11/2019;Randy;13;BCP;0;1;0;1;Sede 2;0;1;0;Manga
Jason;200;Molina;Invierno;Marzo;2019;4/09/2019;Lisa;13;BCP;0;1;0;1;Sede 1;1;0;0;Lettering
James;200;Surco;Invierno;Marzo;2019;4/03/2019;Nancy;13;Efectivo;0;1;0;1;Sede 1;1;0;0;Manga
Trevor;200;Brenia;Invierno;Agosto;2019;31/08/2019;James;13;PLIN;0;1;0;1;Sede 2;0;1;0;Dibujo
Peter;200;Miraflores;Verano;Marzo;2019;1/05/2019;Laura;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Tara;200;Molina;Verano;Mayo;2019;28/10/2019;Timothy;13;BCP;0;1;0;1;Sede 2;0;1;0;Manga
Jennifer;200;Brenia;Escolar;Mayo;2019;7/08/2019;Jason;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Lettering
Kimberly;200;Villa el Salvador;Otonio;Enero;2019;7/06/2019;Kyle;13;Efectivo;0;1;0;1;Sede 1;1;0;0;Dibujo
Sean;200;Molina;Verano;Abril;2019;18/03/2019;Adam;13;Efectivo;0;1;0;1;Sede 3;0;0;1;Pintura
Natasha;200;Surco;Otonio;Octubre;2019;11/01/2019;Alicia;13;BVBA;0;1;0;1;Sede 2;0;1;0;Manga
Samantha;200;Molina;Verano;Junio;2019;9/09/2019;Patricia;13;BCP;0;1;0;1;Sede 2;0;1;0;Manga
James;200;Villa el Salvador;Escolar;Diciembre;2019;25/04/2019;Toni;13;BCP;0;1;0;1;Sede 1;1;0;0;Dibujo
Eric;200;Brenia;Primavera;Setiembre;2019;10/11/2019;Roger;13;PLIN;0;1;0;1;Sede 3;0;0;1;Comic
Olivia;200;Comas;Primavera;Marzo;2019;11/08/2019;Jeremy;13;Efectivo;0;1;0;1;Sede 1;1;0;0;Lettering
Crystal;200;Miraflores;Otonio;Julio;2019;6/12/2019;Benjamin;13;BVBA;0;1;0;1;Sede 2;0;1;0;Lettering
Katherine;200;Miraflores;Otonio;Marzo;2019;7/07/2019;Laura;13;Efectivo;0;1;0;1;Sede 2;0;1;0;Lettering
Lori;200;Brenia;Invierno;Febrero;2019;18/05/2019;Robert;13;Yape;0;1;0;1;Sede 3;0;0;1;Dibujo
Michael;200;Villa el Salvador;Verano;Setiembre;2019;16/07/2019;Kimberly;13;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Daniel;200;Molina;Verano;Junio;2020;26/04/2020;Rachel;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Lettering
Robert;200;SJL;Otonio;Noviembre;2020;17/02/2020;Adam;13;Efectivo;0;1;0;1;Sede 2;0;1;0;Pintura
Douglas;200;Molina;Invierno;Julio;2020;18/08/2020;Richard;13;PLIN;0;1;0;1;Sede 2;0;1;0;Dibujo
Stephanie;200;Surco;Primavera;Julio;2020;2/10/2020;Jessica;13;BVBA;0;1;0;1;Sede 1;1;0;0;Comic
Hannah;200;Surco;Otonio;Mayo;2020;22/07/2020;Steven;13;Scotiabank;0;1;0;1;Sede 1;1;0;0;Dibujo
Roberto;200;Brenia;Escolar;Mayo;2020;20/02/2020;Alexander;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Lettering
Theresa;200;Brenia;Otonio;Febrero;2020;6/10/2020;Dawn;13;PLIN;0;1;0;1;Sede 2;0;1;0;Manga
Eric;200;Brenia;Escolar;Agosto;2020;28/08/2020;John;13;BCP;0;1;0;1;Sede 1;1;0;0;Lettering
Mark;200;Molina;Otonio;Octubre;2020;19/05/2020;Ryan;13;Efectivo;0;1;0;1;Sede 3;0;0;1;Pintura
Raymond;200;Comas;Verano;Julio;2020;3/08/2020;Leah;13;Yape;0;1;0;1;Sede 3;0;0;1;Pintura
Allison;200;Molina;Verano;Noviembre;2020;31/03/2020;Alan;13;Scotiabank;0;1;0;1;Sede 2;0;1;0;Lettering
Heidi;200;Miraflores;Escolar;Abril;2020;22/06/2020;Justin;13;BVBA;0;1;0;1;Sede 2;0;1;0;Comic
Sarah;200;Comas;Invierno;Diciembre;2020;30/08/2020;Bradley;13;Efectivo;0;1;0;1;Sede 1;1;0;0;Pintura
Mary;200;Brenia;Otonio;Febrero;2020;10/03/2020;Rachel;13;PLIN;0;1;0;1;Sede 2;0;1;0;Manga
Mary;200;Villa el Salvador;Invierno;Enero;2020;27/12/2020;Justin;13;PLIN;0;1;0;1;Sede 3;0;0;1;Comic
Autumn;200;SJL;Primavera;Octubre;2020;21/02/2020;Grace;13;Yape;0;1;0;1;Sede 2;0;1;0;Lettering
Brandon;200;Miraflores;Escolar;Octubre;2020;10/04/2020;John;13;Scotiabank;0;1;0;1;Sede 1;1;0;0;Lettering
Joshua;200;Miraflores;Otonio;Mayo;2020;3/01/2020;Emily;13;Scotiabank;0;1;0;1;Sede 2;0;1;0;Pintura
Angelica;200;Villa el Salvador;Verano;Marzo;2020;1/03/2020;Lisa;13;PLIN;0;1;0;1;Sede 3;0;0;1;Pintura
Samuel;200;Molina;Primavera;Noviembre;2020;7/02/2020;Jackie;13;Yape;0;1;0;1;Sede 1;1;0;0;Pintura
Johnathan;200;Comas;Otonio;Enero;2020;13/02/2020;Tracy;13;BVBA;0;1;0;1;Sede 1;1;0;0;Lettering
Troy;200;Miraflores;Escolar;Junio;2020;19/10/2020;Richard;13;Efectivo;0;1;0;1;Sede 1;1;0;0;Pintura
Denise;200;Villa el Salvador;Otonio;Diciembre;2020;14/07/2020;Christie;13;PLIN;0;1;0;1;Sede 3;0;0;1;Manga
Scott;200;Villa el Salvador;Invierno;Mayo;2020;3/05/2020;Cynthia;13;Scotiabank;0;1;0;1;Sede 2;0;1;0;Manga
Paige;200;Brenia;Primavera;Julio;2020;1/11/2020;Andrew;13;Scotiabank;0;1;0;1;Sede 2;0;1;0;Comic
Alexis;200;Surco;Invierno;Setiembre;2023;21/03/2023;Austin;13;Yape;0;1;0;1;Sede 2;0;1;0;Lettering
Dean;200;Brenia;Primavera;Setiembre;2023;1/03/2023;Stephanie;18;Yape;0;0;1;1;Sede 1;1;0;0;Pintura
Douglas;200;Brenia;Invierno;Abril;2023;13/09/2023;Carlos;13;Efectivo;0;1;0;1;Sede 3;0;0;1;Comic
Vanessa;200;Miraflores;Escolar;Marzo;2023;7/08/2023;Jasmine;13;Yape;0;1;0;1;Sede 3;0;0;1;Lettering
Eric;200;Molina;Verano;Octubre;2023;12/06/2023;Yolanda;13;BVBA;0;1;0;1;Sede 3;0;0;1;Pintura
Margaret;200;Molina;Verano;Mayo;2023;2/02/2023;Stanley;13;BCP;0;1;0;1;Sede 3;0;0;1;Dibujo
Holly;200;Brenia;Verano;Setiembre;2023;23/05/2023;George;17;BCP;0;1;0;1;Sede 1;1;0;0;Pintura
Carl;200;Miraflores;Primavera;Julio;2023;28/01/2023;Charles;13;PLIN;0;1;0;1;Sede 2;0;1;0;Pintura
Donna;200;Comas;Verano;Junio;2023;18/01/2023;Julie;13;BCP;0;1;0;1;Sede 1;1;0;0;Lettering
Timothy;200;Molina;Verano;Agosto;2023;10/12/2023;Brandy;13;BVBA;0;1;0;1;Sede 1;1;0;0;Comic
Deborah;200;Miraflores;Otonio;Octubre;2023;5/10/2023;Daniel;13;BVBA;0;1;0;1;Sede 1;1;0;0;Comic
Andrew;200;SJL;Otonio;Agosto;2023;29/01/2023;Zachary;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Miranda;200;Miraflores;Primavera;Enero;2023;13/07/2023;Samantha;13;BVBA;0;1;0;1;Sede 2;0;1;0;Manga
Vanessa;200;Villa el Salvador;Escolar;Enero;2023;16/11/2023;Elizabeth;13;Efectivo;0;1;0;1;Sede 2;0;1;0;Dibujo
Donald;200;Miraflores;Invierno;Setiembre;2023;8/01/2023;Phyllis;17;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
William;200;Brenia;Verano;Febrero;2023;22/06/2023;Charles;13;BCP;0;1;0;1;Sede 2;0;1;0;Lettering
Austin;200;SJL;Primavera;Marzo;2023;7/09/2023;Alexander;13;BVBA;0;1;0;1;Sede 1;1;0;0;Pintura
Kevin;200;Comas;Verano;Julio;2023;13/04/2023;Mary;13;Yape;0;1;0;1;Sede 2;0;1;0;Manga
Brett;200;SJL;Primavera;Marzo;2023;14/02/2023;Pamela;13;PLIN;0;1;0;1;Sede 3;0;0;1;Dibujo
Amy;200;Molina;Verano;Setiembre;2023;13/08/2023;Eric;17;Yape;0;1;0;1;Sede 3;0;0;1;Lettering
Stephanie;200;Brenia;Otonio;Mayo;2023;18/11/2023;Lisa;13;Yape;0;1;0;1;Sede 3;0;0;1;Manga
Elizabeth;200;Brenia;Escolar;Marzo;2023;11/12/2023;Samuel;13;Scotiabank;0;1;0;1;Sede 2;0;1;0;Lettering
Elizabeth;200;SJL;Escolar;Marzo;2023;30/12/2023;Suzanne;13;Scotiabank;0;1;0;1;Sede 3;0;0;1;Comic
Henry;200;Miraflores;Escolar;Setiembre;2023;24/10/2023;Adam;16;Scotiabank;0;1;0;1;Sede 2;0;1;0;Comic
Daniel;200;SJL;Primavera;Agosto;2023;7/01/2023;Sandra;13;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Julie;200;Molina;Primavera;Junio;2023;1/03/2023;Victoria;13;BCP;0;1;0;1;Sede 2;0;1;0;Dibujo
Ana;200;Comas;Escolar;Abril;2022;5/04/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Abril;2022;5/04/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Molina;Escolar;Abril;2022;5/04/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Mayo;2022;3/05/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Mayo;2022;3/05/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Molina;Escolar;Mayo;2022;3/05/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Junio;2022;7/06/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Junio;2022;7/06/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Molina;Escolar;Junio;2022;7/06/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Julio;2022;5/07/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Julio;2022;5/07/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Surco;Escolar;Julio;2022;5/07/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Agosto;2022;2/08/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Agosto;2022;2/08/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Surco;Escolar;Agosto;2022;2/08/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Setiembre;2022;1/09/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Setiembre;2022;1/09/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Surco;Escolar;Setiembre;2022;1/09/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Octubre;2022;4/10/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Octubre;2022;4/10/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Surco;Escolar;Octubre;2022;4/10/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Noviembre;2022;1/11/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Noviembre;2022;1/11/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Surco;Escolar;Noviembre;2022;1/11/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Ana;200;Comas;Escolar;Diciembre;2022;3/12/2022;Danielle;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Amanda;200;Miraflores;Escolar;Diciembre;2022;3/12/2022;Paula;12;Yape;0;1;0;1;Sede 2;0;1;0;Comic
Amber;200;Surco;Escolar;Diciembre;2022;3/12/2022;Charles;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Manga
Wendy;200;Comas;Invierno;Agosto;2019;4/04/2019;David;12;Yape;0;1;0;1;Sede 3;0;0;1;Manga
Annette;200;Molina;Primavera;Marzo;2019;23/07/2019;Holly;12;Scotiabank;0;1;0;1;Sede 2;0;1;0;Pintura
Erica;200;Villa el Salvador;Otonio;Julio;2019;14/06/2019;Richard;12;PLIN;0;1;0;1;Sede 3;0;0;1;Comic
Ashley;200;Surco;Otonio;Diciembre;2019;26/08/2019;David;12;BCP;0;1;0;1;Sede 3;0;0;1;Dibujo
Eric;200;Comas;Otonio;Febrero;2019;23/09/2019;Christopher;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Pintura
Paula;200;Brenia;Otonio;Mayo;2019;20/01/2019;Sharon;12;PLIN;0;1;0;1;Sede 2;0;1;0;Comic
David;200;Miraflores;Primavera;Mayo;2019;7/10/2019;Victoria;12;BVBA;0;1;0;1;Sede 2;0;1;0;Manga
Margaret;200;Miraflores;Otonio;Octubre;2019;8/02/2019;Erik;12;BCP;0;1;0;1;Sede 1;1;0;0;Lettering
Stephanie;200;SJL;Verano;Agosto;2019;10/07/2019;Alexa;12;PLIN;0;1;0;1;Sede 3;0;0;1;Pintura
Keith;200;Miraflores;Otonio;Marzo;2019;4/01/2019;Sara;12;PLIN;0;1;0;1;Sede 3;0;0;1;Manga
Melinda;200;Molina;Primavera;Junio;2019;23/10/2019;John;12;PLIN;0;1;0;1;Sede 2;0;1;0;Pintura
Theresa;200;Brenia;Escolar;Enero;2019;13/03/2019;Edward;12;Efectivo;0;1;0;1;Sede 2;0;1;0;Dibujo
Anthony;200;Surco;Invierno;Marzo;2019;30/09/2019;Curtis;12;BCP;0;1;0;1;Sede 2;0;1;0;Comic
Adam;200;SJL;Invierno;Octubre;2019;28/08/2019;Nicholas;12;Yape;0;1;0;1;Sede 3;0;0;1;Manga
Joseph;200;Brenia;Invierno;Agosto;2019;14/04/2019;James;12;BVBA;0;1;0;1;Sede 1;1;0;0;Pintura
Timothy;200;SJL;Escolar;Octubre;2019;17/02/2019;Calvin;12;Scotiabank;0;1;0;1;Sede 1;1;0;0;Manga
Tracy;200;Surco;Escolar;Noviembre;2019;19/09/2019;Ashley;12;Efectivo;0;1;0;1;Sede 1;1;0;0;Pintura
David;200;Surco;Primavera;Abril;2019;2/03/2019;Cynthia;12;BCP;0;1;0;1;Sede 3;0;0;1;Pintura
Jennifer;200;Surco;Verano;Julio;2019;24/01/2019;Justin;12;Scotiabank;0;1;0;1;Sede 2;0;1;0;Comic
Kelsey;200;Comas;Verano;Abril;2019;14/10/2019;Ricky;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Comic
Tina;200;SJL;Otonio;Mayo;2020;5/09/2020;Tim;12;BCP;0;1;0;1;Sede 3;0;0;1;Comic
George;200;Brenia;Escolar;Febrero;2020;23/03/2020;Sarah;12;BCP;0;1;0;1;Sede 3;0;0;1;Pintura
Michael;200;Surco;Escolar;Junio;2020;6/11/2020;Clinton;12;BCP;0;1;0;1;Sede 3;0;0;1;Pintura
Christopher;200;Molina;Escolar;Marzo;2020;25/08/2020;Jeffrey;12;Efectivo;0;1;0;1;Sede 3;0;0;1;Comic
William;200;Molina;Primavera;Agosto;2020;17/11/2020;Danielle;12;Scotiabank;0;1;0;1;Sede 1;1;0;0;Lettering
Wesley;200;Molina;Escolar;Enero;2020;13/03/2020;Charles;12;Efectivo;0;1;0;1;Sede 2;0;1;0;Manga
Michael;200;Villa el Salvador;Invierno;Octubre;2020;25/10/2020;Richard;12;PLIN;0;1;0;1;Sede 2;0;1;0;Dibujo
Dale;200;Surco;Primavera;Octubre;2020;14/06/2020;Tonya;12;BCP;0;1;0;1;Sede 3;0;0;1;Comic
Raymond;200;Miraflores;Verano;Diciembre;2020;27/01/2020;Jennifer;12;Scotiabank;0;1;0;1;Sede 1;1;0;0;Manga
Samantha;200;Brenia;Invierno;Diciembre;2020;20/06/2020;Maria;12;Efectivo;0;1;0;1;Sede 2;0;1;0;Pintura
Crystal;200;Brenia;Primavera;Mayo;2020;16/08/2020;Katelyn;12;BCP;0;1;0;1;Sede 1;1;0;0;Dibujo
Todd;200;Molina;Primavera;Diciembre;2020;26/11/2020;Thomas;12;Scotiabank;0;1;0;1;Sede 2;0;1;0;Dibujo
Mark;200;Brenia;Otonio;Noviembre;2020;25/11/2020;Kristina;12;Efectivo;0;1;0;1;Sede 2;0;1;0;Manga
Michelle;200;SJL;Otonio;Abril;2020;25/06/2020;Michelle;12;Scotiabank;0;1;0;1;Sede 2;0;1;0;Pintura
Beverly;200;Villa el Salvador;Escolar;Julio;2020;4/07/2020;Joshua;12;BCP;0;1;0;1;Sede 1;1;0;0;Dibujo
Teresa;200;Brenia;Otonio;Julio;2020;27/03/2020;Curtis;12;Efectivo;0;1;0;1;Sede 1;1;0;0;Comic
Harry;200;SJL;Verano;Julio;2020;21/11/2020;Brandi;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Comic
Tammy;200;Miraflores;Verano;Mayo;2020;8/08/2020;Kathleen;12;BCP;0;1;0;1;Sede 3;0;0;1;Lettering
Daniel;200;Brenia;Primavera;Diciembre;2020;25/04/2020;Steven;12;BCP;0;1;0;1;Sede 2;0;1;0;Lettering
Elizabeth;200;Molina;Primavera;Junio;2020;8/09/2020;Brittany;12;BVBA;0;1;0;1;Sede 1;1;0;0;Comic
Lori;200;Molina;Primavera;Febrero;2023;18/08/2023;Theresa;12;BCP;0;1;0;1;Sede 1;1;0;0;Dibujo
Kristina;200;SJL;Invierno;Abril;2023;7/04/2023;Sara;12;PLIN;0;1;0;1;Sede 3;0;0;1;Dibujo
Brian;200;Molina;Primavera;Setiembre;2023;5/08/2023;Christopher;16;BVBA;0;1;0;1;Sede 1;1;0;0;Dibujo
Annette;200;Comas;Primavera;Setiembre;2023;27/04/2023;Michele;15;BCP;0;1;0;1;Sede 3;0;0;1;Dibujo
Brian;200;Villa el Salvador;Escolar;Febrero;2023;5/06/2023;Lisa;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Comic
Linda;200;Surco;Primavera;Marzo;2023;28/01/2023;Ryan;12;BCP;0;1;0;1;Sede 1;1;0;0;Pintura
Carol;200;Villa el Salvador;Primavera;Marzo;2023;20/04/2023;Amber;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Dibujo
Jillian;200;Comas;Escolar;Setiembre;2023;4/07/2023;Kyle;12;BCP;0;1;0;1;Sede 3;0;0;1;Dibujo
Jessica;200;Brenia;Escolar;Setiembre;2023;9/02/2023;Angela;15;Efectivo;0;1;0;1;Sede 1;1;0;0;Pintura
Joseph;200;Surco;Invierno;Abril;2023;26/01/2023;Laura;12;BCP;0;1;0;1;Sede 1;1;0;0;Lettering
Caroline;200;Brenia;Invierno;Mayo;2023;8/03/2023;Alejandra;12;BVBA;0;1;0;1;Sede 1;1;0;0;Pintura
Margaret;200;Molina;Primavera;Setiembre;2023;30/12/2023;Chad;12;BVBA;0;1;0;1;Sede 1;1;0;0;Dibujo
Christopher;200;Surco;Verano;Setiembre;2023;19/02/2023;Nicholas;15;BCP;0;1;0;1;Sede 1;1;0;0;Pintura
Meredith;200;Surco;Escolar;Junio;2023;19/08/2023;Jennifer;12;BVBA;0;1;0;1;Sede 2;0;1;0;Pintura
Mary;200;Comas;Escolar;Setiembre;2023;5/12/2023;Jennifer;15;PLIN;0;1;0;1;Sede 3;0;0;1;Manga
Holly;200;Comas;Invierno;Setiembre;2023;22/10/2023;Michelle;14;BCP;0;1;0;1;Sede 2;0;1;0;Pintura
Jonathan;200;Surco;Escolar;Abril;2023;7/01/2023;Scott;12;Scotiabank;0;1;0;1;Sede 2;0;1;0;Lettering
Charlotte;200;Miraflores;Verano;Mayo;2023;3/11/2023;Pamela;12;Yape;0;1;0;1;Sede 1;1;0;0;Manga
Austin;200;Molina;Otonio;Julio;2023;25/09/2023;Emily;12;BVBA;0;1;0;1;Sede 3;0;0;1;Lettering
Bryan;200;Surco;Otonio;Abril;2023;11/10/2023;Aaron;12;Scotiabank;0;1;0;1;Sede 1;1;0;0;Pintura
Carolyn;200;Surco;Primavera;Agosto;2023;10/08/2023;Howard;12;Scotiabank;0;1;0;1;Sede 3;0;0;1;Comic
Joanne;200;Surco;Verano;Enero;2022;2/01/2022;Jessica;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Tara;200;Surco;Verano;Enero;2022;2/01/2022;Kristen;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Edward;200;Surco;Verano;Enero;2022;2/01/2022;Dale;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Joanne;200;Surco;Verano;Febrero;2022;2/02/2022;Jessica;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Tara;200;Surco;Verano;Febrero;2022;2/02/2022;Kristen;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Edward;200;Surco;Verano;Febrero;2022;2/02/2022;Dale;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Joanne;200;Surco;Escolar;Marzo;2022;8/03/2022;Jessica;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
Tara;200;Surco;Escolar;Marzo;2022;8/03/2022;Kristen;11;BCP;1;0;0;1;Sede 2;0;1;0;Lettering
James;200;Villa el Salvador;Otonio;Diciembre;2019;22/10/2019;Lindsey;11;BVBA;1;0;0;1;Sede 2;0;1;0;Manga
Samuel;200;Villa el Salvador;Primavera;Abril;2019;5/03/2019;James;11;BVBA;1;0;0;1;Sede 3;0;0;1;Pintura
Robert;200;Comas;Otonio;Julio;2019;29/07/2019;Adam;11;BCP;1;0;0;1;Sede 1;1;0;0;Pintura
Melissa;200;Molina;Verano;Mayo;2019;29/03/2019;Ebony;11;Efectivo;1;0;0;1;Sede 2;0;1;0;Comic
Jerry;200;Molina;Escolar;Enero;2019;24/10/2019;Jennifer;11;BCP;1;0;0;1;Sede 1;1;0;0;Manga
George;200;Surco;Otonio;Enero;2019;22/06/2019;Lisa;11;BVBA;1;0;0;1;Sede 2;0;1;0;Dibujo
Melissa;200;Miraflores;Escolar;Abril;2019;4/01/2019;Marcus;11;PLIN;1;0;0;1;Sede 2;0;1;0;Dibujo
Natalie;200;Comas;Invierno;Julio;2019;16/04/2019;Jeffrey;11;Efectivo;1;0;0;1;Sede 3;0;0;1;Comic
Hayden;200;SJL;Primavera;Abril;2019;19/03/2019;Michelle;11;Yape;1;0;0;1;Sede 1;1;0;0;Pintura
Danny;200;SJL;Escolar;Febrero;2019;17/07/2019;Stephen;11;Scotiabank;1;0;0;1;Sede 3;0;0;1;Dibujo
Michael;200;Molina;Primavera;Julio;2019;20/03/2019;Debbie;11;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Mike;200;Comas;Verano;Julio;2019;31/05/2019;Debra;11;BVBA;1;0;0;1;Sede 3;0;0;1;Manga
Sandra;200;Comas;Primavera;Enero;2019;22/03/2019;Phillip;11;Scotiabank;1;0;0;1;Sede 1;1;0;0;Lettering
Ashley;200;Miraflores;Invierno;Diciembre;2019;16/11/2019;Courtney;11;PLIN;1;0;0;1;Sede 1;1;0;0;Pintura
Tabitha;200;SJL;Primavera;Abril;2019;26/12/2019;Sarah;11;BVBA;1;0;0;1;Sede 3;0;0;1;Dibujo
John;200;Miraflores;Primavera;Enero;2019;2/03/2019;Tyler;11;BVBA;1;0;0;1;Sede 1;1;0;0;Lettering
Gail;200;Comas;Escolar;Octubre;2019;30/03/2019;Sarah;11;Scotiabank;1;0;0;1;Sede 3;0;0;1;Manga
Robert;200;Brenia;Verano;Junio;2019;15/08/2019;Edward;11;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
Richard;200;Brenia;Invierno;Octubre;2019;5/11/2019;Mark;11;Scotiabank;1;0;0;1;Sede 2;0;1;0;Lettering
Jose;200;Surco;Primavera;Mayo;2019;4/04/2019;Monica;11;Scotiabank;1;0;0;1;Sede 1;1;0;0;Dibujo
Nancy;200;Brenia;Primavera;Julio;2019;18/12/2019;Aaron;11;Efectivo;1;0;0;1;Sede 2;0;1;0;Dibujo
Trevor;200;Comas;Otonio;Abril;2019;10/09/2019;Matthew;11;BVBA;1;0;0;1;Sede 2;0;1;0;Pintura
